ActivityStartDate,MonitoringLocationIdentifier,CharacteristicName,ResultMeasureValue,AU,Impaired,Segment,TMDL,geometry,USGSSite_No,Flow
2016-01-12,TCEQMAIN-21174,Escherichia coli,2,0101C_01,N,0101C,0,"c(-101.1216, 35.7833)",NA,NA
2015-04-13,TCEQMAIN-11963,Escherichia coli,110,1255_01,Y,1255,0,"c(-98.184, 32.1931)",NA,NA
2015-11-04,TCEQMAIN-12904,Escherichia coli,1700,1911_09,Y,1911,1,"c(-98.4953, 29.4103)",USGS-08178000,28.4
2012-08-06,TCEQMAIN-15340,Escherichia coli,8,2304_10,N,2304,0,"c(-101.0411, 29.4242)",NA,NA
2016-11-09,TCEQMAIN-16597,Escherichia coli,1300,1014M_01,Y,1014M,1,"c(-95.4731, 29.779)",NA,NA
2018-01-09,TCEQMAIN-12964,Escherichia coli,39,2102_02,N,2102,0,"c(-97.7758, 27.9378)",USGS-08211200,58.8
2016-09-21,TCEQMAIN-10996,Escherichia coli,1300,0819_01,Y,0819,0,"c(-96.5011, 32.7739)",NA,NA
2015-04-21,TCEQMAIN-12436,Escherichia coli,23,1427_01,N,1427,0,"c(-97.6889, 30.178)",USGS-08159000,18.6
2012-11-29,TCEQMAIN-12038,Escherichia coli,14,1242_06,N,1242,0,"c(-97.0739, 31.5361)",USGS-08096500,45.3
2018-03-07,TCEQMAIN-10247,Escherichia coli,63,0410_04,N,0410,0,"c(-94.5164, 33.0009)",NA,NA
2017-02-27,TCEQMAIN-12889,Escherichia coli,180,1911_05,Y,1911,1,"c(-98.4028, 29.2356)",USGS-08181725,NA
2014-03-26,TCEQMAIN-12527,Escherichia coli,33,1602_02,Y,1602,1,"c(-96.9449, 29.4434)",USGS-08163500,NA
2018-06-05,TCEQMAIN-11913,Escherichia coli,690,1218_02,Y,1218,0,"c(-97.6717, 31.0994)",NA,NA
2013-05-15,TCEQMAIN-12790,Escherichia coli,140,1901_01,N,1901,1,"c(-97.214, 28.6132)",NA,NA
2018-07-18,TCEQMAIN-17494,Escherichia coli,10,1014L_01,Y,1014L,1,"c(-95.7317, 29.7706)",NA,NA
2014-02-05,TCEQMAIN-17648,Escherichia coli,16,2106_01,N,2106,0,"c(-98.0426, 28.2988)",NA,NA
2017-08-09,TCEQMAIN-10247,Escherichia coli,280,0410_04,N,0410,0,"c(-94.5164, 33.0009)",NA,NA
2014-07-10,TCEQMAIN-15852,Escherichia coli,740,1007B_01,Y,1007B,1,"c(-95.5519, 29.6896)",NA,NA
2017-05-15,TCEQMAIN-15821,Escherichia coli,220,2313_01,Y,2313,0,"c(-100.8836, 29.3692)",NA,NA
2017-08-21,TCEQMAIN-21016,Escherichia coli,110,1217G_01,N,1217G,0,"c(-97.8887, 31.0063)",NA,NA
2016-03-15,TCEQMAIN-20702,Escherichia coli,70,0101_03,N,0101,0,"c(-101.3197, 35.7619)",NA,NA
2018-04-10,TCEQMAIN-11916,Escherichia coli,190,1219_01,N,1219,0,"c(-97.3935, 30.9934)",NA,NA
2016-01-19,TCEQMAIN-15815,Escherichia coli,14000,2304_02,Y,2304,0,"c(-99.4917, 27.4289)",NA,NA
2013-10-30,TCEQMAIN-11850,Escherichia coli,10000,1202_05,N,1202,0,"c(-96.1871, 30.1289)",USGS-08111500,13300
2015-10-21,TCEQMAIN-13628,Escherichia coli,12,0505_03,N,0505,0,"c(-94.3538, 32.3288)",USGS-08022040,80.9
2014-06-16,TCEQMAIN-18405,Escherichia coli,260,1221E_01,N,1221E,0,"c(-97.9001, 31.5127)",NA,NA
2017-12-05,TCEQMAIN-12944,Escherichia coli,280,2002_01,N,2002,0,"c(-97.2788, 28.2925)",USGS-08189500,4.68
2018-01-18,TCEQMAIN-16652,Escherichia coli,84,1007E_01,Y,1007E,1,"c(-95.4571, 29.6684)",NA,NA
2013-07-22,TCEQMAIN-13690,Escherichia coli,67,0804_01,N,0804,0,"c(-95.6561, 31.3383)",USGS-08065350,1820
2016-02-08,TCEQMAIN-10687,Escherichia coli,160,0704_02,Y,0704,0,"c(-94.1483, 30.0362)",NA,NA
2014-07-07,TCEQMAIN-10401,Escherichia coli,1,0503_03,N,0503,0,"c(-93.5646, 31.196)",NA,NA
2018-05-22,TCEQMAIN-12791,Escherichia coli,120,1901_02,Y,1901,1,"c(-97.3848, 28.6498)",USGS-08188500,383
2015-07-28,TCEQMAIN-17067,Escherichia coli,24,0604_03,N,0604,0,"c(-94.9663, 31.3965)",USGS-08032700,NA
2018-04-25,TCEQMAIN-14231,Escherichia coli,29,1415_04,N,1415,0,"c(-99.598, 30.5889)",NA,NA
2015-02-03,TCEQMAIN-18003,Escherichia coli,88,1226_03,N,1226,0,"c(-97.7579, 31.9903)",NA,NA
2016-01-27,TCEQMAIN-11877,Escherichia coli,112,1209_05,Y,1209,1,"c(-96.2989, 31.1694)",USGS-08110500,54.2
2013-06-17,TCEQMAIN-12794,Escherichia coli,410,1901_04,Y,1901,1,"c(-97.7371, 28.8487)",USGS-08188060,673
2016-02-24,TCEQMAIN-17683,Escherichia coli,4800,0841V_01,Y,0841V,1,"c(-97.0006, 32.741)",NA,NA
2014-02-05,TCEQMAIN-12044,Escherichia coli,52,1257_01,N,1257,0,"c(-97.2973, 31.8122)",USGS-08093100,36.8
2014-07-22,TCEQMAIN-13230,Escherichia coli,340,2307_01,N,2307,0,"c(-104.4521, 29.6037)",USGS-08371500,NA
2018-02-13,TCEQMAIN-21029,Escherichia coli,55,0202A_01,N,0202A,0,"c(-95.9608, 33.7442)",USGS-07332622,20.6
2018-07-31,TCEQMAIN-11626,Escherichia coli,7,1256_03,N,1256,0,"c(-97.1701, 31.5972)",NA,NA
2018-05-03,TCEQMAIN-11925,Escherichia coli,110,1259_01,Y,1259,0,"c(-97.6426, 31.3358)",NA,NA
2018-10-02,TCEQMAIN-12409,Escherichia coli,36,1421_07,N,1421,0,"c(-100.4108, 31.4534)",USGS-08136000,5.29
2015-07-15,TCEQMAIN-12791,Escherichia coli,52,1901_02,Y,1901,1,"c(-97.3848, 28.6498)",USGS-08188500,429
2013-12-04,TCEQMAIN-15110,Escherichia coli,35,1804_01,N,1804,0,"c(-97.4919, 29.4684)",NA,NA
2019-04-22,TCEQMAIN-13648,Escherichia coli,22,1214_02,N,1214,0,"c(-97.2788, 30.6947)",USGS-08105700,NA
2013-11-13,TCEQMAIN-11235,Escherichia coli,50,1003_01,Y,1003,1,"c(-95.1246, 30.1453)",USGS-08070200,73.7
2014-08-25,TCEQMAIN-16998,Escherichia coli,1,0802_05,N,0802,0,"c(-95.0108, 30.6256)",NA,NA
2018-06-05,TCEQMAIN-11534,Escherichia coli,250,1241A_02,Y,1241A,0,"c(-101.784, 33.5489)",USGS-08079510,NA
2012-10-10,TCEQMAIN-10585,Escherichia coli,20,0604_01,N,0604,0,"c(-94.3995, 31.0247)",USGS-08033500,519
2018-02-14,TCEQMAIN-18003,Escherichia coli,23,1226_03,N,1226,0,"c(-97.7579, 31.9903)",NA,NA
2015-05-05,TCEQMAIN-12857,Escherichia coli,97,1908_02,N,1908,0,"c(-98.7541, 29.8148)",NA,NA
2016-07-13,TCEQMAIN-13657,Escherichia coli,40,1803B_01,Y,1803B,0,"c(-97.45, 29.2154)",USGS-08175000,1.22
2017-01-30,TCEQMAIN-16589,Escherichia coli,130,1016A_02,N,1016A,1,"c(-95.2683, 29.9545)",NA,NA
2017-01-11,TCEQMAIN-12881,Escherichia coli,53,1911_03,Y,1911,1,"c(-98.1741, 29.1102)",USGS-08183200,627
2018-07-18,TCEQMAIN-13080,Escherichia coli,80,2202_02,Y,2202,0,"c(-97.8236, 26.1296)",NA,NA
2012-10-29,TCEQMAIN-12171,Escherichia coli,98,1425A_01,N,1425A,0,"c(-100.6374, 31.5929)",USGS-08134000,0
2014-08-06,TCEQMAIN-12037,Escherichia coli,15,1242_05,N,1242,0,"c(-97.0506, 31.5)",NA,NA
2017-12-06,TCEQMAIN-20213,Escherichia coli,23,1204_02,N,1204,0,"c(-97.7029, 32.2586)",USGS-08091000,10.9
2014-06-17,TCEQMAIN-17346,Escherichia coli,3,1423A_02,N,1423A,0,"c(-100.8143, 31.2551)",NA,NA
2014-08-06,TCEQMAIN-11360,Escherichia coli,4900,1014_01,Y,1014,1,"c(-95.5574, 29.7625)",USGS-08073600,245
2016-09-21,TCEQMAIN-12677,Escherichia coli,1,1815_01,N,1815,0,"c(-98.1263, 30.0344)",USGS-08170990,9.78
2018-02-15,TCEQMAIN-12805,Escherichia coli,110,1902_04,N,1902,0,"c(-98.0533, 29.2798)",USGS-08185500,33.1
2016-10-03,TCEQMAIN-17068,Escherichia coli,8,1102C_01,N,1102C,1,"c(-95.2729, 29.5926)",NA,NA
2014-07-02,TCEQMAIN-17179,Escherichia coli,200,0841U_01,Y,0841U,1,"c(-96.955, 32.7975)",NA,NA
2015-02-24,TCEQMAIN-16593,Escherichia coli,680,1017B_02,Y,1017B,1,"c(-95.4681, 29.8462)",USGS-08074150,NA
2016-04-26,TCEQMAIN-11369,Escherichia coli,1200,1016_03,Y,1016,1,"c(-95.2283, 29.8497)",NA,NA
2016-12-12,TCEQMAIN-12626,Escherichia coli,180,1808_03,N,1808,0,"c(-97.6509, 29.6661)",USGS-08172000,411
2012-07-30,TCEQMAIN-15862,Escherichia coli,140,1006D_01,Y,1006D,1,"c(-95.3004, 29.8531)",NA,NA
2017-11-08,TCEQMAIN-12879,Escherichia coli,88,1911_01,N,1911,1,"c(-98.0644, 28.9515)",USGS-08183500,230
2016-09-07,TCEQMAIN-14937,Escherichia coli,200,1803C_01,Y,1803C,0,"c(-97.3138, 29.5081)",NA,NA
2012-07-17,TCEQMAIN-11129,Escherichia coli,3600,1007R_04,Y,1007R,1,"c(-95.2683, 29.7932)",USGS-08075770,105
2015-07-16,TCEQMAIN-10395,Escherichia coli,52,0502_01,N,0502,0,"c(-93.7094, 30.1792)",NA,NA
2018-04-10,TCEQMAIN-16675,Escherichia coli,3400,1013C_01,Y,1013C,1,"c(-95.3835, 29.7645)",USGS-08074000,NA
2015-05-19,TCEQMAIN-17179,Escherichia coli,840,0841U_01,Y,0841U,1,"c(-96.955, 32.7975)",NA,NA
2018-02-21,TCEQMAIN-11848,Escherichia coli,22,1202_03,N,1202,0,"c(-96.0218, 29.6718)",NA,NA
2013-02-19,TCEQMAIN-17675,Escherichia coli,110,0841N_01,Y,0841N,1,"c(-97.0031, 32.6907)",NA,NA
2017-09-27,TCEQMAIN-14211,Escherichia coli,420,1902_02,Y,1902,0,"c(-97.919, 29.017)",USGS-08186000,53.7
2018-09-11,TCEQMAIN-11523,Escherichia coli,690,1241A_01,N,1241A,0,"c(-101.2529, 33.2067)",NA,NA
2016-12-21,TCEQMAIN-17669,Escherichia coli,24,0841_02,N,0841,1,"c(-97.0316, 32.7883)",NA,NA
2017-10-04,TCEQMAIN-13185,Escherichia coli,15,2302_07,N,2302,0,"c(-98.8056, 26.3681)",USGS-08464700,NA
2012-10-22,TCEQMAIN-12099,Escherichia coli,23,1248_01,N,1248,0,"c(-97.4733, 30.6289)",NA,NA
2017-09-20,TCEQMAIN-12881,Escherichia coli,150,1911_03,Y,1911,1,"c(-98.1741, 29.1102)",USGS-08183200,165
2018-04-12,TCEQMAIN-17485,Escherichia coli,52,1113C_01,Y,1113C,1,"c(-95.1302, 29.5788)",NA,NA
2012-10-30,TCEQMAIN-12663,Escherichia coli,48,1813_05,N,1813,0,"c(-98.1095, 29.9849)",NA,NA
2018-04-16,TCEQMAIN-20721,Escherichia coli,1000,1302B_01,Y,1302B,0,"c(-96.0229, 29.3864)",NA,NA
2016-01-25,TCEQMAIN-10869,Escherichia coli,34,0841B_01,N,0841B,1,"c(-97.03, 32.8325)",USGS-0804956950,NA
2013-06-11,TCEQMAIN-12741,Escherichia coli,330,1902A_01,Y,1902A,0,"c(-98.1689, 29.4442)",USGS-08185100,13
2016-06-08,TCEQMAIN-17490,Escherichia coli,2200,1006D_02,Y,1006D,1,"c(-95.397, 29.8928)",NA,NA
2018-10-24,TCEQMAIN-17066,Escherichia coli,1600,1911_08,Y,1911,1,"c(-98.4895, 29.3799)",NA,NA
2012-06-18,TCEQMAIN-10610,Escherichia coli,12,0609_01,N,0609,0,"c(-94.1615, 31.0154)",NA,NA
2018-08-13,TCEQMAIN-11954,Escherichia coli,20,1226_01,N,1226,0,"c(-97.5072, 31.6786)",NA,NA
2013-07-08,TCEQMAIN-11332,Escherichia coli,250,1009_02,Y,1009,1,"c(-95.5986, 29.9737)",USGS-08068800,14
2014-02-17,TCEQMAIN-20723,Escherichia coli,52,1302E_01,N,1302E,0,"c(-95.7208, 29.16)",NA,NA
2012-04-11,TCEQMAIN-17910,Escherichia coli,48,2431A_01,Y,2431A,0,"c(-95.002, 29.413)",NA,NA
2014-04-29,TCEQMAIN-15873,Escherichia coli,920,1007R_03,Y,1007R,1,"c(-95.317, 29.8079)",USGS-08075763,1.29
2014-12-10,TCEQMAIN-10465,Escherichia coli,190,0513_01,Y,0513,0,"c(-93.794, 30.6052)",NA,NA
2017-07-10,TCEQMAIN-10247,Escherichia coli,380,0410_04,N,0410,0,"c(-94.5164, 33.0009)",NA,NA
2015-09-02,TCEQMAIN-20774,Escherichia coli,11,0601_04,Y,0601,0,"c(-94.1032, 30.1449)",USGS-08041780,2450
2015-11-23,TCEQMAIN-17676,Escherichia coli,4800,0841F_01,Y,0841F,1,"c(-97.0196, 32.7203)",NA,NA
2016-07-27,TCEQMAIN-10969,Escherichia coli,120,0810_01,Y,0810,0,"c(-97.5584, 33.0857)",USGS-08044500,138
2013-10-01,TCEQMAIN-16667,Escherichia coli,1300,1006D_01,Y,1006D,1,"c(-95.2705, 29.8416)",NA,NA
2018-01-03,TCEQMAIN-20841,Escherichia coli,310,0612_02,Y,0612,0,"c(-94.4263, 31.7685)",NA,NA
2017-06-29,TCEQMAIN-17495,Escherichia coli,170,1016_01,Y,1016,1,"c(-95.5368, 29.9505)",USGS-08075780,NA
2016-07-12,TCEQMAIN-11148,Escherichia coli,1200,1013A_01,Y,1013A,1,"c(-95.3681, 29.7926)",USGS-08074540,NA
2013-08-07,TCEQMAIN-14211,Escherichia coli,93,1902_02,Y,1902,0,"c(-97.919, 29.017)",USGS-08186000,11.4
2018-06-28,TCEQMAIN-11312,Escherichia coli,120,1008_04,Y,1008,1,"c(-95.4058, 30.0921)",NA,NA
2019-02-13,TCEQMAIN-11954,Escherichia coli,50,1226_01,N,1226,0,"c(-97.5072, 31.6786)",NA,NA
2018-06-07,TCEQMAIN-11157,Escherichia coli,1300,1017F_01,Y,1017F,1,"c(-95.535, 29.8808)",NA,NA
2012-11-29,TCEQMAIN-17492,Escherichia coli,120,1014B_01,Y,1014B,1,"c(-95.7555, 29.7268)",USGS-08072350,NA
2014-06-12,TCEQMAIN-12578,Escherichia coli,23,1802_01,N,1802,0,"c(-96.8842, 28.5058)",USGS-08188800,945
2017-02-13,TCEQMAIN-11954,Escherichia coli,54,1226_01,N,1226,0,"c(-97.5072, 31.6786)",NA,NA
2015-12-15,TCEQMAIN-17675,Escherichia coli,2100,0841N_01,Y,0841N,1,"c(-97.0031, 32.6907)",NA,NA
2012-11-20,TCEQMAIN-12791,Escherichia coli,150,1901_02,Y,1901,1,"c(-97.3848, 28.6498)",USGS-08188500,212
2013-09-18,TCEQMAIN-10599,Escherichia coli,2,0607_01,N,0607,0,"c(-94.1545, 30.17)",NA,NA
2017-08-01,TCEQMAIN-14232,Escherichia coli,10,1416A_02,N,1416A,0,"c(-99.3165, 31.1175)",NA,NA
2013-06-11,TCEQMAIN-20539,Escherichia coli,1200,1901F_01,Y,1901F,0,"c(-97.7722, 28.9203)",USGS-08186500,0
2014-11-17,TCEQMAIN-15862,Escherichia coli,500,1006D_01,Y,1006D,1,"c(-95.3004, 29.8531)",NA,NA
2012-02-20,TCEQMAIN-17346,Escherichia coli,65,1423A_02,N,1423A,0,"c(-100.8143, 31.2551)",NA,NA
2016-11-29,TCEQMAIN-12030,Escherichia coli,38,1242_01,N,1242,0,"c(-96.1552, 30.3616)",NA,NA
2018-01-08,TCEQMAIN-20650,Escherichia coli,9,2304_04,N,2304,0,"c(-99.5322, 27.5848)",NA,NA
2013-11-20,TCEQMAIN-10934,Escherichia coli,35,0805_03,Y,0805,1,"c(-96.7357, 32.7074)",USGS-08057410,671
2016-11-16,TCEQMAIN-11251,Escherichia coli,120,1004_02,Y,1004,1,"c(-95.5426, 30.3421)",USGS-08067650,NA
2013-07-17,TCEQMAIN-12054,Escherichia coli,610,1244_01,Y,1244,0,"c(-97.0784, 30.6939)",NA,NA
2018-10-17,TCEQMAIN-11125,Escherichia coli,730,1016A_03,Y,1016A,1,"c(-95.2341, 29.9339)",USGS-08076180,20
2016-03-08,TCEQMAIN-10430,Escherichia coli,170,0506_03,N,0506,0,"c(-95.4857, 32.6129)",USGS-08018500,443
2012-11-15,TCEQMAIN-12814,Escherichia coli,67,1903_03,Y,1903,0,"c(-98.549, 29.2466)",NA,NA
2014-10-06,TCEQMAIN-14937,Escherichia coli,16,1803C_01,Y,1803C,0,"c(-97.3138, 29.5081)",NA,NA
2014-11-04,TCEQMAIN-16592,Escherichia coli,260,1014O_01,Y,1014O,1,"c(-95.485, 29.7818)",NA,NA
2015-04-06,TCEQMAIN-10627,Escherichia coli,500,0611_01,Y,0611,0,"c(-94.7265, 31.4571)",USGS-08037180,NA
2014-08-26,TCEQMAIN-12032,Escherichia coli,2,1242_04,N,1242,0,"c(-96.825, 31.1339)",USGS-08098290,146
2012-09-11,TCEQMAIN-17179,Escherichia coli,100,0841U_01,Y,0841U,1,"c(-96.955, 32.7975)",NA,NA
2012-06-18,TCEQMAIN-10581,Escherichia coli,20,0602_03,N,0602,0,"c(-94.0914, 30.6806)",NA,NA
2014-04-09,TCEQMAIN-16370,Escherichia coli,85,1302_03,Y,1302,0,"c(-96.2436, 29.6607)",USGS-08117370,NA
2014-02-18,TCEQMAIN-20838,Escherichia coli,37,0841Q_01,Y,0841Q,1,"c(-97.0445, 32.6801)",NA,NA
2015-10-26,TCEQMAIN-15770,Escherichia coli,6400,1217_04,N,1217,0,"c(-98.1798, 31.3758)",NA,NA
2017-12-06,TCEQMAIN-12640,Escherichia coli,2400,1810_01,Y,1810,0,"c(-97.6019, 29.6573)",NA,NA
2012-11-27,TCEQMAIN-17487,Escherichia coli,24000,1113D_01,Y,1113D,1,"c(-95.1061, 29.6614)",NA,NA
2015-07-14,TCEQMAIN-11138,Escherichia coli,560,1007B_01,Y,1007B,1,"c(-95.3819, 29.7131)",USGS-08075000,117
2013-01-22,TCEQMAIN-12525,Escherichia coli,330,1602_02,Y,1602,1,"c(-96.8748, 29.1567)",NA,NA
2015-06-16,TCEQMAIN-12605,Escherichia coli,520,1806_02,N,1806,1,"c(-98.926, 29.9492)",NA,NA
2017-03-15,TCEQMAIN-16635,Escherichia coli,100,1004D_01,N,1004D,1,"c(-95.391, 30.213)",NA,NA
2014-06-05,TCEQMAIN-20211,Escherichia coli,830,1007C_01,Y,1007C,1,"c(-95.6158, 29.6715)",USGS-08074800,NA
2017-12-05,TCEQMAIN-10247,Escherichia coli,97,0410_04,N,0410,0,"c(-94.5164, 33.0009)",NA,NA
2018-02-21,TCEQMAIN-12626,Escherichia coli,82,1808_03,N,1808,0,"c(-97.6509, 29.6661)",USGS-08172000,214
2013-08-14,TCEQMAIN-10465,Escherichia coli,37,0513_01,Y,0513,0,"c(-93.794, 30.6052)",NA,NA
2013-02-19,TCEQMAIN-20838,Escherichia coli,65,0841Q_01,Y,0841Q,1,"c(-97.0445, 32.6801)",NA,NA
2012-11-29,TCEQMAIN-12032,Escherichia coli,31,1242_04,N,1242,0,"c(-96.825, 31.1339)",USGS-08098290,101
2013-09-10,TCEQMAIN-17179,Escherichia coli,8,0841U_01,Y,0841U,1,"c(-96.955, 32.7975)",NA,NA
2016-07-06,TCEQMAIN-10585,Escherichia coli,10,0604_01,N,0604,0,"c(-94.3995, 31.0247)",USGS-08033500,701
2013-12-18,TCEQMAIN-10938,Escherichia coli,1,0806_01,N,0806,0,"c(-97.2889, 32.7523)",USGS-08048543,57.6
2014-09-04,TCEQMAIN-20905,Escherichia coli,50,1221_05,N,1221,0,"c(-98.1057, 31.7869)",USGS-08100000,0
2013-05-22,TCEQMAIN-11846,Escherichia coli,30,1202_02,N,1202,0,"c(-95.7575, 29.5822)",USGS-08114000,1910
2016-01-06,TCEQMAIN-12790,Escherichia coli,550,1901_01,N,1901,1,"c(-97.214, 28.6132)",NA,NA
2017-04-17,TCEQMAIN-20843,Escherichia coli,340,0612D_01,N,0612D,0,"c(-94.4494, 31.7122)",NA,NA
2017-04-13,TCEQMAIN-11155,Escherichia coli,410,1017C_01,Y,1017C,1,"c(-95.4668, 29.8631)",NA,NA
2013-07-23,TCEQMAIN-13239,Escherichia coli,22,2309_02,N,2309,0,"c(-100.9978, 29.9)",NA,NA
2013-07-16,TCEQMAIN-11534,Escherichia coli,1200,1241A_02,Y,1241A,0,"c(-101.784, 33.5489)",USGS-08079510,NA
2016-06-08,TCEQMAIN-14256,Escherichia coli,220,1911_09,Y,1911,1,"c(-98.4947, 29.3931)",USGS-08178000,25.4
2015-07-07,TCEQMAIN-12924,Escherichia coli,100,1913_02,N,1913,0,"c(-98.2307, 29.5508)",USGS-08185065,3.46
2018-09-17,TCEQMAIN-11875,Escherichia coli,71,1209_02,N,1209,1,"c(-96.1818, 30.6074)",NA,NA
2018-06-04,TCEQMAIN-15853,Escherichia coli,55000,1007B_01,Y,1007B,1,"c(-95.4928, 29.678)",NA,NA
2016-10-27,TCEQMAIN-16589,Escherichia coli,220,1016A_02,N,1016A,1,"c(-95.2683, 29.9545)",NA,NA
2015-07-08,TCEQMAIN-11126,Escherichia coli,410,1006D_02,Y,1006D,1,"c(-95.3348, 29.8619)",USGS-08076500,19.3
2017-06-13,TCEQMAIN-12795,Escherichia coli,60,1901_05,N,1901,1,"c(-97.8346, 28.9377)",NA,NA
2012-08-28,TCEQMAIN-17000,Escherichia coli,200,2306_08,N,2306,0,"c(-104.3775, 29.5433)",NA,NA
2018-01-08,TCEQMAIN-10502,Escherichia coli,240,0615A_01,Y,0615A,0,"c(-94.6398, 31.443)",NA,NA
2013-06-10,TCEQMAIN-16373,Escherichia coli,290,1302_03,Y,1302,0,"c(-96.0552, 29.5328)",NA,NA
2017-10-19,TCEQMAIN-16665,Escherichia coli,280,1006J_01,Y,1006J,1,"c(-95.3227, 29.8664)",USGS-08076500,6.7
2017-07-05,TCEQMAIN-12897,Escherichia coli,54,1911_07,N,1911,1,"c(-98.4489, 29.3195)",USGS-08178565,11.4
2018-06-25,TCEQMAIN-11163,Escherichia coli,63,1014H_01,Y,1014H,1,"c(-95.6238, 29.7795)",USGS-08073000,NA
2014-10-27,TCEQMAIN-21008,Escherichia coli,31,1006_03,N,1006,0,"c(-95.2128, 29.8053)",NA,NA
2015-06-08,TCEQMAIN-16001,Escherichia coli,33,0202C_01,Y,0202C,0,"c(-94.9944, 33.6854)",NA,NA
2018-03-27,TCEQMAIN-17174,Escherichia coli,1400,0841J_01,N,0841J,1,"c(-97.0206, 32.8323)",NA,NA
2015-06-24,TCEQMAIN-12578,Escherichia coli,250,1802_01,N,1802,0,"c(-96.8842, 28.5058)",USGS-08188800,2550
2014-05-14,TCEQMAIN-10398,Escherichia coli,610,0503_01,N,0503,0,"c(-93.608, 30.7465)",USGS-08028500,2730
2014-03-25,TCEQMAIN-15250,Escherichia coli,120,1217B_01,N,1217B,0,"c(-98.0507, 31.0854)",NA,NA
2012-04-02,TCEQMAIN-18591,Escherichia coli,31,1101F_01,N,1101F,0,"c(-95.1201, 29.5124)",NA,NA
2013-07-09,TCEQMAIN-12570,Escherichia coli,330,1811A_01,Y,1811A,0,"c(-98.1294, 29.703)",USGS-08168797,0
2013-04-17,TCEQMAIN-12626,Escherichia coli,64,1808_03,N,1808,0,"c(-97.6509, 29.6661)",USGS-08172000,123
2017-04-27,TCEQMAIN-20289,Escherichia coli,2600,0827A_01,Y,0827A,0,"c(-96.7817, 32.9248)",NA,NA
2018-05-15,TCEQMAIN-15350,Escherichia coli,20,0608F_01,N,0608F,0,"c(-94.3458, 30.5217)",NA,NA
2018-04-18,TCEQMAIN-12735,Escherichia coli,310,1912A_01,N,1912A,0,"c(-98.6673, 29.3907)",NA,NA
2012-10-02,TCEQMAIN-12616,Escherichia coli,34,1806_05,N,1806,1,"c(-99.1376, 30.0354)",NA,NA
2012-04-26,TCEQMAIN-16589,Escherichia coli,43,1016A_02,N,1016A,1,"c(-95.2683, 29.9545)",NA,NA
2017-03-20,TCEQMAIN-20745,Escherichia coli,260,1804A_01,Y,1804A,0,"c(-97.9283, 29.5726)",USGS-08169780,NA
2013-01-14,TCEQMAIN-14202,Escherichia coli,180,1902B_01,N,1902B,0,"c(-98.298, 29.496)",NA,NA
2013-05-24,TCEQMAIN-12715,Escherichia coli,24000,1911C_01,Y,1911C,1,"c(-98.5084, 29.4135)",NA,NA
2013-12-02,TCEQMAIN-16096,Escherichia coli,300,0604D_02,Y,0604D,0,"c(-95.1309, 31.2001)",NA,NA
2017-11-14,TCEQMAIN-16656,Escherichia coli,63,1007A_01,Y,1007A,1,"c(-95.4597, 29.616)",NA,NA
2016-01-06,TCEQMAIN-13543,Escherichia coli,64,1206_01,N,1206,0,"c(-97.9257, 32.6158)",USGS-08090800,870
2015-10-19,TCEQMAIN-12653,Escherichia coli,180,1811_01,Y,1811,0,"c(-98.125, 29.709)",USGS-08168710,202
2012-12-17,TCEQMAIN-17444,Escherichia coli,170,0831_01,Y,0831,0,"c(-97.6105, 32.676)",NA,NA
2015-11-16,TCEQMAIN-12908,Escherichia coli,610,1911_09,Y,1911,1,"c(-98.479, 29.4507)",USGS-08177700,0.09
2012-08-15,TCEQMAIN-21029,Escherichia coli,550,0202A_01,N,0202A,0,"c(-95.9608, 33.7442)",USGS-07332622,0.92
2013-07-30,TCEQMAIN-17676,Escherichia coli,160,0841F_01,Y,0841F,1,"c(-97.0196, 32.7203)",NA,NA
2018-06-04,TCEQMAIN-10231,Escherichia coli,20,0305_01,N,0305,0,"c(-95.5881, 33.4737)",USGS-07343000,2.55
2017-06-06,TCEQMAIN-12474,Escherichia coli,610,1428_03,N,1428,0,"c(-97.6911, 30.245)",USGS-08158000,1550
2013-01-08,TCEQMAIN-12546,Escherichia coli,41,1806A_01,Y,1806A,0,"c(-99.1231, 30.0162)",NA,NA
2016-09-07,TCEQMAIN-16001,Escherichia coli,50,0202C_01,Y,0202C,0,"c(-94.9944, 33.6854)",NA,NA
2017-10-17,TCEQMAIN-10580,Escherichia coli,17,0602_02,N,0602,0,"c(-94.0933, 30.3558)",USGS-08041000,2920
2014-05-21,TCEQMAIN-10114,Escherichia coli,490,0202E_01,Y,0202E,0,"c(-96.573, 33.6007)",NA,NA
2017-03-13,TCEQMAIN-12640,Escherichia coli,6000,1810_01,Y,1810,0,"c(-97.6019, 29.6573)",NA,NA
2014-05-07,TCEQMAIN-15350,Escherichia coli,16,0608F_01,N,0608F,0,"c(-94.3458, 30.5217)",NA,NA
2012-09-11,TCEQMAIN-11971,Escherichia coli,30,1227_02,Y,1227,0,"c(-97.3974, 32.233)",NA,NA
2017-01-10,TCEQMAIN-12635,Escherichia coli,3,1809_02,N,1809,0,"c(-97.8952, 29.9371)",NA,NA
2016-03-07,TCEQMAIN-10869,Escherichia coli,16,0841B_01,N,0841B,1,"c(-97.03, 32.8325)",USGS-0804956950,NA
2017-04-17,TCEQMAIN-12570,Escherichia coli,360,1811A_01,Y,1811A,0,"c(-98.1294, 29.703)",USGS-08168797,115
2018-12-08,TCEQMAIN-16404,Escherichia coli,3300,1217_03,N,1217,0,"c(-98.0565, 31.119)",NA,NA
